Rank;Player;Age;Nation;Position;Squad;Competition;Match_played;Minutes_played;Goals_Scored;Assist;Goals_Excluding_Penalties;Red_Cards;Goals_per_90min;Assist_per_90min;Goals&Assist_per_90min;Goals_excluding_penalties_90min
1599;Rolando Mandragora;26;it ITA;MF;Fiorentina;it Serie A;33;1588;3;3;3;0;0.17;0.17;0.34;0.17
1719;Arthur Melo;26;br BRA;MF;Fiorentina;it Serie A;33;1986;2;3;1;0;0.09;0.14;0.23;0.05
1934;M'Bala Nzola;26;ao ANG;FW;Fiorentina;it Serie A;33;1552;3;3;2;0;0.17;0.17;0.35;0.12
2573;Pietro Terracciano;33;it ITA;GK;Fiorentina;it Serie A;33;2970;0;0;0;0;0.00;0.00;0.00;0.00
1749;Nikola Milenković;25;rs SRB;DF;Fiorentina;it Serie A;34;2510;0;0;0;0;0.00;0.00;0.00;0.00
2290;Fabian Rüdlin;26;de GER;MF;Freiburg;de Bundesliga;1;7;0;0;0;0;0.00;0.00;0.00;0.00
386;Maximilian Breunig;22;de GER;FW;Freiburg;de Bundesliga;2;9;0;0;0;0;0.00;0.00;0.00;0.00
2539;Attila Szalai;25;hu HUN;DF;Freiburg;de Bundesliga;3;103;0;0;0;0;0.00;0.00;0.00;0.00
2538;Attila Szalai;25;hu HUN;DF;Hoffenheim;de Bundesliga;4;288;0;0;0;0;0.00;0.00;0.00;0.00
2385;Kenneth Schmidt;21;de GER;DF;Freiburg;de Bundesliga;5;68;0;0;0;0;0.00;0.00;0.00;0.00
1849;Florent Muslija;25;xk KVX;MF,FW;Freiburg;de Bundesliga;10;105;0;0;0;0;0.00;0.00;0.00;0.00
21;Junior Adamu;22;at AUT;FW,MF;Freiburg;de Bundesliga;15;105;0;0;0;0;0.00;0.00;0.00;0.00
1072;Christian Günter;30;de GER;DF;Freiburg;de Bundesliga;15;1060;1;2;1;0;0.08;0.17;0.25;0.08
1323;Yannik Keitel;23;de GER;DF,MF;Freiburg;de Bundesliga;15;920;1;0;1;0;0.10;0.00;0.10;0.10
1477;Philipp Lienhart;27;at AUT;DF;Freiburg;de Bundesliga;15;1265;1;0;1;0;0.07;0.00;0.07;0.07
2117;Maximilian Philipp;29;de GER;FW,MF;Freiburg;de Bundesliga;17;323;1;0;1;0;0.28;0.00;0.28;0.28
1578;Jordy Makengo;21;fr FRA;DF;Freiburg;de Bundesliga;20;1026;0;0;0;0;0.00;0.00;0.00;0.00
983;Matthias Ginter;29;de GER;DF;Freiburg;de Bundesliga;23;1913;0;2;0;0;0.00;0.09;0.09;0.00
2266;Merlin Röhl;21;de GER;MF,FW;Freiburg;de Bundesliga;24;1477;2;4;2;1;0.12;0.24;0.37;0.12
2754;Noah Weißhaupt;21;de GER;DF,FW;Freiburg;de Bundesliga;24;759;1;2;1;0;0.12;0.24;0.36;0.12
1394;Lukas Kübler;30;de GER;DF;Freiburg;de Bundesliga;26;1847;1;0;1;0;0.05;0.00;0.05;0.05
1067;Manuel Gulde;32;de GER;DF;Freiburg;de Bundesliga;27;2047;1;0;1;1;0.04;0.00;0.04;0.04
2321;Roland Sallai;26;hu HUN;MF,FW;Freiburg;de Bundesliga;27;1840;3;2;3;0;0.15;0.10;0.24;0.15
2427;Kiliann Sildillia;21;fr FRA;DF;Freiburg;de Bundesliga;27;1806;0;1;0;1;0.00;0.05;0.05;0.00
1147;Nicolas Höfler;33;de GER;MF;Freiburg;de Bundesliga;28;2330;1;1;1;1;0.04;0.04;0.08;0.04
736;Ritsu Doan;25;jp JPN;DF,MF;Freiburg;de Bundesliga;30;2246;7;2;7;0;0.28;0.08;0.36;0.28
1033;Michael Gregoritsch;29;at AUT;FW;Freiburg;de Bundesliga;32;1682;7;4;7;0;0.37;0.21;0.59;0.37
1036;Vincenzo Grifo;30;it ITA;MF,FW;Freiburg;de Bundesliga;32;2325;8;8;2;0;0.31;0.31;0.62;0.08
799;Maximilian Eggestein;26;de GER;MF;Freiburg;de Bundesliga;33;2914;1;2;1;0;0.03;0.06;0.09;0.03
1150;Lucas Höler;29;de GER;FW,MF;Freiburg;de Bundesliga;33;2305;7;2;6;0;0.27;0.08;0.35;0.23
156;Noah Atubolu;21;de GER;GK;Freiburg;de Bundesliga;34;3060;0;0;0;0;0.00;0.00;0.00;0.00
349;Gennaro Borrelli;23;it ITA;FW;Frosinone;it Serie A;1;24;0;0;0;0;0.00;0.00;0.00;0.00
451;Luigi Canotto;29;it ITA;FW;Frosinone;it Serie A;1;16;0;0;0;0;0.00;0.00;0.00;0.00
1538;Karlo Lulić;27;hr CRO;MF;Frosinone;it Serie A;1;19;0;0;0;0;0.00;0.00;0.00;0.00
2542;Przemysław Szymiński;29;pl POL;MF;Frosinone;it Serie A;1;9;0;0;0;0;0.00;0.00;0.00;0.00
1541;Mateus Lusuardi;19;br BRA;DF;Frosinone;it Serie A;4;219;0;0;0;0;0.00;0.00;0.00;0.00
1407;Giorgi Kvernadze;20;ge GEO;FW,DF;Frosinone;it Serie A;5;63;0;0;0;0;0.00;0.00;0.00;0.00
971;Farés Ghedjemis;20;fr FRA;FW,MF;Frosinone;it Serie A;6;182;0;0;0;0;0.00;0.00;0.00;0.00
505;Michele Cerofolini;24;it ITA;GK;Frosinone;it Serie A;8;675;0;0;0;0;0.00;0.00;0.00;0.00
360;Mehdi Bourabia;31;ma MAR;MF;Frosinone;it Serie A;10;200;0;0;0;0;0.00;0.00;0.00;0.00
183;Jaime Báez;28;uy URU;FW,MF;Frosinone;it Serie A;11;500;1;0;1;0;0.18;0.00;0.18;0.18
2399;Demba Seck;22;sn SEN;FW,MF;Frosinone;it Serie A;11;298;0;0;0;0;0.00;0.00;0.00;0.00
2398;Demba Seck;22;sn SEN;MF;Torino;it Serie A;9;425;0;0;0;0;0.00;0.00;0.00;0.00
956;Luca Garritano;29;it ITA;MF,DF;Frosinone;it Serie A;12;485;0;0;0;0;0.00;0.00;0.00;0.00
1611;Riccardo Marchizza;25;it ITA;DF;Frosinone;it Serie A;13;1148;0;4;0;0;0.00;0.31;0.31;0.00
484;Giuseppe Caso;24;it ITA;FW,MF;Frosinone;it Serie A;14;417;0;0;0;0;0.00;0.00;0.00;0.00
1176;Arijon Ibrahimović;17;de GER;FW,DF;Frosinone;it Serie A;16;474;1;1;1;0;0.19;0.19;0.38;0.19
2013;Anthony Oyono;22;ga GAB;DF;Frosinone;it Serie A;16;1198;0;1;0;0;0.00;0.08;0.08;0.00
2665;Emanuele Valeri;24;it ITA;DF;Frosinone;it Serie A;16;1178;0;1;0;0;0.00;0.08;0.08;0.00
1103;Abdou Harroui;25;nl NED;MF,FW;Frosinone;it Serie A;18;1019;3;3;2;0;0.26;0.26;0.53;0.18
1249;Kaio Jorge;21;br BRA;FW;Frosinone;it Serie A;20;812;3;0;2;0;0.33;0.00;0.33;0.22
618;Marvin Cuni;22;al ALB;FW;Frosinone;it Serie A;22;534;1;0;1;0;0.17;0.00;0.17;0.17
2213;Reinier;21;br BRA;MF,FW;Frosinone;it Serie A;22;1059;2;2;2;0;0.17;0.17;0.34;0.17
1795;Ilario Monterisi;21;it ITA;DF;Frosinone;it Serie A;24;1469;2;2;2;0;0.12;0.12;0.25;0.12
1485;Pol Lirola;25;es ESP;DF;Frosinone;it Serie A;25;1536;2;1;2;0;0.12;0.06;0.18;0.12
965;Francesco Gelli;26;it ITA;MF,DF;Frosinone;it Serie A;27;1561;0;0;0;0;0.00;0.00;0.00;0.00
1685;Luca Mazzitelli;27;it ITA;MF;Frosinone;it Serie A;29;2210;5;0;5;1;0.20;0.00;0.20;0.20
2645;Stefano Turati;21;it ITA;GK;Frosinone;it Serie A;31;2745;0;0;0;0;0.00;0.00;0.00;0.00
2268;Simone Romagnoli;33;it ITA;DF;Frosinone;it Serie A;33;2715;1;1;1;0;0.03;0.03;0.07;0.03
1956;Caleb Okoli;22;it ITA;DF;Frosinone;it Serie A;34;2914;0;1;0;0;0.00;0.03;0.03;0.00
224;Enzo Barrenechea;22;ar ARG;MF;Frosinone;it Serie A;36;2811;0;1;0;0;0.00;0.03;0.03;0.00
385;Marco Brescianini;23;it ITA;MF;Frosinone;it Serie A;36;2321;4;2;4;0;0.16;0.08;0.23;0.16
521;Walid Cheddira;25;ma MAR;FW;Frosinone;it Serie A;36;2120;7;1;6;0;0.30;0.04;0.34;0.25
2486;Matìas Soulé;20;ar ARG;FW,MF;Frosinone;it Serie A;36;3121;11;3;6;0;0.32;0.09;0.40;0.17
1101;Luke Harris;18;wls WAL;MF;Fulham;eng Premier League;1;75;0;0;0;0;0.00;0.00;0.00;0.00
1777;Aleksandar Mitrović;28;rs SRB;FW;Fulham;eng Premier League;1;33;0;0;0;0;0.00;0.00;0.00;0.00
202;Fodé Ballo-Touré;26;sn SEN;DF,MF;Fulham;eng Premier League;6;71;0;0;0;0;0.00;0.00;0.00;0.00
2713;Carlos Vinícius;28;br BRA;FW;Fulham;eng Premier League;13;315;2;0;2;0;0.57;0.00;0.57;0.57
2576;Kenny Tete;27;nl NED;DF;Fulham;eng Premier League;14;867;1;0;1;0;0.10;0.00;0.10;0.10
2624;Adama Traoré;27;es ESP;FW,MF;Fulham;eng Premier League;17;377;2;3;2;0;0.48;0.72;1.19;0.48
724;Issa Diop;26;fr FRA;DF;Fulham;eng Premier League;18;1424;0;0;0;1;0.00;0.00;0.00;0.00
2204;Tim Ream;35;us USA;DF;Fulham;eng Premier League;18;1503;1;0;1;1;0.06;0.00;0.06;0.06
23;Tosin Adarabioyo;25;eng ENG;DF;Fulham;eng Premier League;20;1617;2;0;2;0;0.11;0.00;0.11;0.11
1235;Raúl Jiménez;32;mx MEX;FW;Fulham;eng Premier League;24;1395;7;0;7;1;0.45;0.00;0.45;0.45
1537;Saša Lukić;26;rs SRB;MF;Fulham;eng Premier League;24;1122;1;0;1;0;0.08;0.00;0.08;0.08
1834;Rodrigo Muniz;22;br BRA;FW;Fulham;eng Premier League;26;1593;9;1;9;0;0.51;0.06;0.56;0.51
2207;Harrison Reed;28;eng ENG;MF;Fulham;eng Premier League;27;1325;0;2;0;0;0.00;0.14;0.14;0.00
233;Calvin Bassey;23;ng NGA;DF;Fulham;eng Premier League;29;2303;1;0;1;1;0.04;0.00;0.04;0.04
2770;Willian;34;br BRA;FW;Fulham;eng Premier League;31;2053;4;2;2;0;0.18;0.09;0.26;0.09
2025;João Palhinha;28;pt POR;MF;Fulham;eng Premier League;33;2699;4;1;4;0;0.13;0.03;0.17;0.13
2210;Bobby Reid;30;jm JAM;FW;Fulham;eng Premier League;33;1423;6;2;6;0;0.38;0.13;0.51;0.38
424;Tom Cairney;32;sct SCO;MF;Fulham;eng Premier League;34;1488;1;4;1;0;0.06;0.24;0.30;0.06
486;Timothy Castagne;27;be BEL;DF;Fulham;eng Premier League;34;2634;1;3;1;0;0.03;0.10;0.14;0.03
2773;Harry Wilson;26;wls WAL;FW;Fulham;eng Premier League;35;1620;4;6;4;0;0.22;0.33;0.56;0.22
2087;Andreas Pereira;27;br BRA;MF;Fulham;eng Premier League;37;2613;3;7;3;0;0.10;0.24;0.34;0.10
2247;Antonee Robinson;25;us USA;DF;Fulham;eng Premier League;37;3265;0;6;0;0;0.00;0.17;0.17;0.00
1467;Bernd Leno;31;de GER;GK;Fulham;eng Premier League;38;3420;0;0;0;0;0.00;0.00;0.00;0.00
311;Davide Biraschi;29;it ITA;DF;Genoa;it Serie A;1;90;1;0;1;0;1.00;0.00;1.00;1.00
2033;Christos Papadopoulos;18;gr GRE;FW;Genoa;it Serie A;1;4;0;0;0;0;0.00;0.00;0.00;0.00
2475;Daniele Sommariva;26;it ITA;GK;Genoa;it Serie A;1;5;0;0;0;0;0.00;0.00;0.00;0.00
932;Pablo Galdames Millán;26;cl CHI;MF,DF;Genoa;it Serie A;2;11;0;0;0;0;0.00;0.00;0.00;0.00
1212;Filip Jagiełło;25;pl POL;MF;Genoa;it Serie A;2;33;0;0;0;0;0.00;0.00;0.00;0.00
880;Seydou Fini;17;it ITA;DF,FW;Genoa;it Serie A;3;35;0;0;0;0;0.00;0.00;0.00;0.00
1450;Nicola Leali;30;it ITA;GK;Genoa;it Serie A;3;176;0;0;0;0;0.00;0.00;0.00;0.00
331;Emil Bohinen;24;no NOR;MF;Genoa;it Serie A;5;56;0;0;0;0;0.00;0.00;0.00;0.00
332;Emil Bohinen;24;no NOR;MF;Salernitana;it Serie A;12;535;0;0;0;0;0.00;0.00;0.00;0.00
545;Giorgio Cittadini;21;it ITA;DF;Genoa;it Serie A;5;106;0;0;0;0;0.00;0.00;0.00;0.00
544;Giorgio Cittadini;21;it ITA;DF;Monza;it Serie A;1;15;0;0;0;0;0.00;0.00;0.00;0.00
60;David Akpan Ankeye;21;ng NGA;FW;Genoa;it Serie A;6;57;0;0;0;0;0.00;0.00;0.00;0.00
1112;Silvan Hefti;25;ch SUI;MF,DF;Genoa;it Serie A;6;114;0;0;0;0;0.00;0.00;0.00;0.00
1113;Silvan Hefti;25;ch SUI;DF,FW;Montpellier;fr Ligue 1;11;711;0;1;0;0;0.00;0.13;0.13;0.00
1404;Berkan Kutlu;25;tr TUR;MF;Genoa;it Serie A;6;199;0;0;0;0;0.00;0.00;0.00;0.00
1669;Alan Matturro;18;uy URU;DF;Genoa;it Serie A;6;106;0;0;0;0;0.00;0.00;0.00;0.00
2164;George Pușcaș;27;ro ROU;FW;Genoa;it Serie A;8;191;0;0;0;0;0.00;0.00;0.00;0.00
2719;Vitinha;23;pt POR;FW,MF;Genoa;it Serie A;9;285;2;0;2;0;0.63;0.00;0.63;0.63
2720;Vitinha;23;pt POR;FW;Marseille;fr Ligue 1;18;923;3;2;3;0;0.29;0.20;0.49;0.29
2721;Vitinha;23;pt POR;MF;Paris S-G;fr Ligue 1;28;2126;7;4;7;0;0.30;0.17;0.47;0.30
1098;Ridgeciano Haps;30;sr SUR;DF;Genoa;it Serie A;16;773;0;1;0;0;0.00;0.12;0.12;0.00
2493;Djed Spence;22;eng ENG;DF;Genoa;it Serie A;16;859;0;0;0;0;0.00;0.00;0.00;0.00
1740;Junior Messias;32;br BRA;MF,DF;Genoa;it Serie A;18;1053;1;0;1;0;0.09;0.00;0.09;0.09
772;Radu Drăgușin;21;ro ROU;DF;Genoa;it Serie A;19;1710;2;1;2;0;0.11;0.05;0.16;0.11
771;Radu Drăgușin;21;ro ROU;DF;Tottenham;eng Premier League;9;429;0;0;0;0;0.00;0.00;0.00;0.00
2727;Alessandro Vogliacco;24;it ITA;DF;Genoa;it Serie A;20;1169;0;1;0;0;0.00;0.08;0.08;0.00
1633;Aarón Martín;26;es ESP;DF;Genoa;it Serie A;22;1376;0;1;0;1;0.00;0.07;0.07;0.00
2587;Morten Thorsby;27;no NOR;MF;Genoa;it Serie A;24;1157;2;2;2;0;0.16;0.16;0.31;0.16
210;Mattia Bani;29;it ITA;DF;Genoa;it Serie A;27;2306;2;0;2;0;0.08;0.00;0.08;0.08
2518;Kevin Strootman;33;nl NED;MF;Genoa;it Serie A;27;1207;0;2;0;0;0.00;0.15;0.15;0.00
1586;Ruslan Malinovskyi;30;ua UKR;MF;Genoa;it Serie A;28;1544;4;1;4;0;0.23;0.06;0.29;0.23
662;Koni De Winter;21;be BEL;DF;Genoa;it Serie A;29;2380;0;1;0;1;0.00;0.04;0.04;0.00
806;Caleb Ekuban;29;gh GHA;FW;Genoa;it Serie A;29;1131;4;1;4;0;0.32;0.08;0.40;0.32
2217;Mateo Retegui;24;it ITA;FW;Genoa;it Serie A;29;2216;7;2;6;0;0.28;0.08;0.37;0.24
2303;Stefano Sabelli;30;it ITA;DF;Genoa;it Serie A;32;2429;0;1;0;0;0.00;0.04;0.04;0.00
179;Milan Badelj;34;hr CRO;MF;Genoa;it Serie A;33;2535;1;3;1;0;0.04;0.11;0.14;0.04
1077;Albert Guðmundsson;26;is ISL;FW,MF;Genoa;it Serie A;35;3016;14;4;10;0;0.42;0.12;0.54;0.30
1643;Josep Martinez;25;es ESP;GK;Genoa;it Serie A;36;3239;0;0;0;1;0.00;0.00;0.00;0.00
910;Morten Frendrup;22;dk DEN;MF;Genoa;it Serie A;37;3145;2;5;2;0;0.06;0.14;0.20;0.06
2676;Johan Vásquez;24;mx MEX;DF;Genoa;it Serie A;37;2850;1;1;1;0;0.03;0.03;0.06;0.03
922;Daniel Fuzato;26;br BRA;GK;Getafe;es La Liga;1;7;0;0;0;0;0.00;0.00;0.00;0.00
1248;Jeremy Jorge;20;es ESP;FW;Getafe;es La Liga;1;2;0;0;0;0;0.00;0.00;0.00;0.00
2242;Gorka Rivera Alonso;18;es ESP;DF;Getafe;es La Liga;1;3;0;0;0;0;0.00;0.00;0.00;0.00
2548;Yassin Tallal;18;es ESP;FW;Getafe;es La Liga;1;3;0;0;0;0;0.00;0.00;0.00;0.00
7;Nabil Aberdin;20;fr FRA;DF;Getafe;es La Liga;2;180;0;0;0;0;0.00;0.00;0.00;0.00
2147;Portu;31;es ESP;FW;Getafe;es La Liga;3;97;0;0;0;0;0.00;0.00;0.00;0.00
2148;Portu;31;es ESP;MF,FW;Girona;es La Liga;33;1188;7;5;7;0;0.53;0.38;0.91;0.53
2239;Alberto Risco;17;es ESP;MF;Getafe;es La Liga;4;137;0;0;0;0;0.00;0.00;0.00;0.00
122;Mauro Arambarri;27;uy URU;MF;Getafe;es La Liga;7;339;0;0;0;0;0.00;0.00;0.00;0.00
114;Fabrizio Angileri;29;ar ARG;DF,MF;Getafe;es La Liga;11;164;0;0;0;1;0.00;0.00;0.00;0.00
1779;Stefan Mitrović;33;rs SRB;DF;Getafe;es La Liga;11;699;1;0;1;0;0.13;0.00;0.13;0.13
1778;Stefan Mitrović;20;rs SRB;FW,MF;Hellas Verona;it Serie A;10;391;0;0;0;0;0.00;0.00;0.00;0.00
1247;Jordi;22;es ESP;MF,DF;Getafe;es La Liga;13;573;0;0;0;0;0.00;0.00;0.00;0.00
1808;Ilaix Moriba;20;gn GUI;MF,FW;Getafe;es La Liga;14;605;0;2;0;1;0.00;0.30;0.30;0.00
2353;Jesús Santiago;19;es ESP;MF;Getafe;es La Liga;14;656;1;0;1;0;0.14;0.00;0.14;0.14
775;Domingos Duarte;28;pt POR;DF;Getafe;es La Liga;15;907;0;0;0;2;0.00;0.00;0.00;0.00
2521;Damián Suárez;35;uy URU;DF;Getafe;es La Liga;16;1299;0;2;0;1;0.00;0.14;0.14;0.00
1177;Iglesias;25;es ESP;DF,FW;Getafe;es La Liga;23;1412;0;2;0;0;0.00;0.13;0.13;0.00
2254;Óscar Rodríguez Arnaiz;25;es ESP;MF,FW;Getafe;es La Liga;24;967;2;1;2;0;0.19;0.09;0.28;0.19
1681;Borja Mayoral;26;es ESP;FW;Getafe;es La Liga;27;2153;15;1;11;0;0.63;0.04;0.67;0.46
1754;Luis Milla;28;es ESP;MF;Getafe;es La Liga;27;2115;0;1;0;0;0.00;0.04;0.04;0.00
70;Carles Aleñá;25;es ESP;MF;Getafe;es La Liga;29;1020;1;1;1;0;0.09;0.09;0.18;0.09
468;Carmona;21;es ESP;DF,MF;Getafe;es La Liga;30;1313;1;1;1;0;0.07;0.07;0.14;0.07
68;Omar Alderete;26;py PAR;DF;Getafe;es La Liga;31;2195;0;1;0;1;0.00;0.04;0.04;0.00
1435;Juanmi Latasa;22;es ESP;FW;Getafe;es La Liga;32;1555;2;0;2;1;0.12;0.00;0.12;0.12
2231;Diego Rico;30;es ESP;DF;Getafe;es La Liga;32;2535;0;7;0;0;0.00;0.25;0.25;0.00
731;Djené;31;tg TOG;DF,MF;Getafe;es La Liga;33;2484;0;0;0;1;0.00;0.00;0.00;0.00
1032;Mason Greenwood;21;eng ENG;MF,FW;Getafe;es La Liga;33;2662;8;6;6;1;0.27;0.20;0.47;0.20
87;Gastón Álvarez;23;uy URU;DF;Getafe;es La Liga;34;2537;2;0;2;0;0.07;0.00;0.07;0.07
1657;Jaime Mata;34;es ESP;FW,MF;Getafe;es La Liga;35;1787;5;1;5;1;0.25;0.05;0.30;0.25
1580;Nemanja Maksimović;28;rs SRB;MF;Getafe;es La Liga;37;3265;4;0;4;0;0.11;0.00;0.11;0.11
2478;David Soria;30;es ESP;GK;Getafe;es La Liga;38;3413;0;0;0;0;0.00;0.00;0.00;0.00
551;Silvi Clúa;18;es ESP;MF;Girona;es La Liga;1;1;0;0;0;0;0.00;0.00;0.00;0.00
2791;Antal Yaakobishvili;19;hu HUN;DF;Girona;es La Liga;1;61;0;0;0;0;0.00;0.00;0.00;0.00
828;Bernardo Espinosa;34;co COL;DF;Girona;es La Liga;2;2;0;0;0;0;0.00;0.00;0.00;0.00
1316;Ibrahima Kebe;22;ml MLI;MF;Girona;es La Liga;2;9;0;0;0;0;0.00;0.00;0.00;0.00
2707;Toni Villa;28;es ESP;FW;Girona;es La Liga;2;13;0;0;0;0;0.00;0.00;0.00;0.00
948;Jastin García;19;es ESP;FW;Girona;es La Liga;3;32;0;0;0;0;0.00;0.00;0.00;0.00
1258;Juanpe;32;es ESP;DF;Girona;es La Liga;17;746;0;0;0;0;0.00;0.00;0.00;0.00
2473;Jhon Solis;18;co COL;MF;Girona;es La Liga;18;384;0;0;0;0;0.00;0.00;0.00;0.00
1640;Arnau Martinez;20;es ESP;DF;Girona;es La Liga;21;1241;0;2;0;0;0.00;0.15;0.15;0.00
1507;David López;33;es ESP;DF;Girona;es La Liga;25;1965;3;0;3;0;0.14;0.00;0.14;0.14
2611;Pablo Torre;20;es ESP;MF,FW;Girona;es La Liga;26;701;0;2;0;0;0.00;0.26;0.26;0.00
870;Valery Fernández;23;es ESP;MF,FW;Girona;es La Liga;27;506;2;0;2;0;0.36;0.00;0.36;0.36
1136;Yangel Herrera;25;ve VEN;MF;Girona;es La Liga;29;2107;5;0;5;0;0.21;0.00;0.21;0.21
2644;Viktor Tsyhankov;25;ua UKR;MF,FW;Girona;es La Liga;30;2052;8;7;8;0;0.35;0.31;0.66;0.35
2519;Cristhian Stuani;36;uy URU;FW;Girona;es La Liga;31;804;9;3;9;0;1.01;0.34;1.34;1.01
323;Daley Blind;33;nl NED;DF;Girona;es La Liga;34;2972;1;2;1;0;0.03;0.06;0.09;0.03
600;Yan Couto;21;br BRA;DF,FW;Girona;es La Liga;34;2245;1;8;1;0;0.04;0.32;0.36;0.04
1076;Miguel Gutiérrez;22;es ESP;DF;Girona;es La Liga;35;3032;2;7;2;0;0.06;0.21;0.27;0.06
767;Artem Dovbyk;26;ua UKR;FW;Girona;es La Liga;36;2587;24;8;17;0;0.83;0.28;1.11;0.59
1634;Iván Martín;24;es ESP;MF;Girona;es La Liga;36;2729;5;4;5;0;0.16;0.13;0.30;0.16
939;Aleix García;26;es ESP;MF;Girona;es La Liga;37;3199;3;6;3;1;0.08;0.17;0.25;0.08
2368;Sávio;19;br BRA;FW,MF;Girona;es La Liga;37;2976;9;10;9;0;0.27;0.30;0.57;0.27
961;Paulo Gazzaniga;31;ar ARG;GK;Girona;es La Liga;38;3420;0;0;0;0;0.00;0.00;0.00;0.00
346;Yvandro Borges Sanches;19;lu LUX;MF,FW;Gladbach;de Bundesliga;3;18;0;0;0;0;0.00;0.00;0.00;0.00
1220;Tony Jantschke;33;de GER;DF,MF;Gladbach;de Bundesliga;4;27;0;0;0;0;0.00;0.00;0.00;0.00
2653;Lukas Ullrich;19;de GER;DF,FW;Gladbach;de Bundesliga;4;47;0;0;0;0;0.00;0.00;0.00;0.00
917;Shiō Fukuda;19;jp JPN;FW,MF;Gladbach;de Bundesliga;5;36;0;0;0;0;0.00;0.00;0.00;0.00
525;Fabio Chiarodia;18;it ITA;DF;Gladbach;de Bundesliga;7;152;0;0;0;0;0.00;0.00;0.00;0.00
1971;Jonas Omlin;29;ch SUI;GK;Gladbach;de Bundesliga;7;630;0;1;0;0;0.00;0.14;0.14;0.00
1137;Patrick Herrmann;32;de GER;FW,DF;Gladbach;de Bundesliga;8;86;0;0;0;0;0.00;0.00;0.00;0.00
2193;Grant Ranos;20;am ARM;MF,FW;Gladbach;de Bundesliga;9;49;0;0;0;0;0.00;0.00;0.00;0.00
1386;Christoph Kramer;32;de GER;MF;Gladbach;de Bundesliga;14;249;0;0;0;0;0.00;0.00;0.00;0.00
1419;Stefan Lainer;30;at AUT;DF,MF;Gladbach;de Bundesliga;15;751;0;1;0;0;0.00;0.12;0.12;0.00
1200;Ko Itakura;26;jp JPN;DF,MF;Gladbach;de Bundesliga;20;1596;3;0;3;0;0.17;0.00;0.17;0.17
621;Tomáš Čvančara;22;cz CZE;FW;Gladbach;de Bundesliga;21;896;4;1;3;0;0.40;0.10;0.50;0.30
1366;Manu Koné;22;fr FRA;MF;Gladbach;de Bundesliga;22;1561;1;0;1;1;0.06;0.00;0.06;0.06
913;Marvin Friedrich;27;de GER;DF;Gladbach;de Bundesliga;24;1566;0;0;0;0;0.00;0.00;0.00;0.00
1892;Florian Neuhaus;26;de GER;MF;Gladbach;de Bundesliga;25;1224;4;2;3;0;0.29;0.15;0.44;0.22
2069;Jordan Pefok;27;us USA;FW;Gladbach;de Bundesliga;25;1420;5;3;5;0;0.32;0.19;0.51;0.32
2070;Jordan Pefok;27;us USA;FW;Union Berlin;de Bundesliga;1;27;0;0;0;0;0.00;0.00;0.00;0.00
2781;Maximilian Wöber;25;at AUT;DF;Gladbach;de Bundesliga;25;2066;2;3;2;1;0.09;0.13;0.22;0.09
1904;Moritz Nicolas;25;de GER;GK;Gladbach;de Bundesliga;27;2430;0;0;0;0;0.00;0.00;0.00;0.00
2137;Alassane Pléa;30;fr FRA;FW,MF;Gladbach;de Bundesliga;27;1913;7;4;6;0;0.33;0.19;0.52;0.28
1084;Robin Hack;24;de GER;FW,MF;Gladbach;de Bundesliga;29;1348;10;2;10;0;0.67;0.13;0.80;0.67
814;Nico Elvedi;26;ch SUI;DF;Gladbach;de Bundesliga;30;2482;2;1;2;0;0.07;0.04;0.11;0.07
1890;Luca Netz;20;de GER;DF;Gladbach;de Bundesliga;30;2225;0;4;0;0;0.00;0.16;0.16;0.00
2371;Joe Scally;20;us USA;DF;Gladbach;de Bundesliga;31;2236;1;4;1;0;0.04;0.16;0.20;0.04
2751;Julian Weigl;27;de GER;MF;Gladbach;de Bundesliga;31;2764;2;3;0;0;0.07;0.10;0.16;0.00
1158;Franck Honorat;26;fr FRA;DF,FW;Gladbach;de Bundesliga;32;2345;3;9;3;0;0.12;0.35;0.46;0.12
1860;Nathan N'Goumou;23;fr FRA;FW,MF;Gladbach;de Bundesliga;32;1385;5;2;5;0;0.32;0.13;0.45;0.32
2214;Rocco Reitz;21;de GER;MF;Gladbach;de Bundesliga;34;2136;6;3;6;0;0.25;0.13;0.38;0.25
350;Adri Bosch;22;es ESP;DF;Granada;es La Liga;1;26;0;0;0;0;0.00;0.00;0.00;0.00
376;Brau;21;es ESP;DF;Granada;es La Liga;1;31;0;0;0;0;0.00;0.00;0.00;0.00
2479;Alberto Soro;24;es ESP;MF;Granada;es La Liga;1;8;0;0;0;0;0.00;0.00;0.00;0.00
2086;Alberto Perea;32;es ESP;MF,FW;Granada;es La Liga;2;2;0;0;0;0;0.00;0.00;0.00;0.00
1646;Marc Martínez;33;es ESP;GK;Granada;es La Liga;3;270;0;0;0;0;0.00;0.00;0.00;0.00
2251;Sergio Rodelas;18;es ESP;FW,DF;Granada;es La Liga;3;122;0;1;0;0;0.00;0.74;0.74;0.00
2667;Jesús Vallejo;26;es ESP;DF;Granada;es La Liga;3;108;0;0;0;0;0.00;0.00;0.00;0.00
709;Víctor Díaz;35;es ESP;DF,MF;Granada;es La Liga;4;162;0;0;0;0;0.00;0.00;0.00;0.00
869;Raúl Fernández;35;es ESP;GK;Granada;es La Liga;4;280;0;0;0;0;0.00;0.00;0.00;0.00
